player,pronounced,age,birthplace,residence,turned_pro,coach,website,imageURL,player_country,current_rank,player_atp_url,high_rank,high_rank_date,record_career,titles_career,prize_money_career,date_of_birth,player_age,height_cm,height_inches,height_feet,weight_lbs,weight_kgs,wins_career,losses_career,career_win_pct,hand,player_bmi,gender,birth_city,birth_state,birth_country,residence_city,residence_state,residence_country,tour,date_data
Marcos Baghdatis,bag-DAH-tees,29 (17.06.1985),"Limassol, Cyprus","Limassol, Cyprus",2003,Zeljko Krajan,http://www.baghdatis.com,http://www.atpworldtour.com/~/media/B8D6E7BA83D14756B078D6C44BA6BCFB.ashx?w=148&h=198,Cyprus,105,http://www.atpworldtour.com/Tennis/Players/Top-Players/Marcos-Baghdatis.aspx,105,8/21/06,263-194,4,5959586,6/17/85,29y 0m 42d 18H 0M 0S,178,70.078778,5.839895831,181,82,263,194,0.575492341,R,25.90960902,M,Limassol,,Cyprus,Limassol,,Cyprus,ATP,8/1/14
Marcos Daniel,NA,36 (04.07.1978),"Passo Fundo, Brazil","Passo Fundo, Brazil",1997,"Larri Passos, Marcus Barbosa",NA,http://www.atpworldtour.com/~/media/175DC934F8E8406AA5CFC026AB1714DB.ashx?w=148&h=198,Brazil,Inactive,http://www.atpworldtour.com/Tennis/Players/Da/M/Marcos-Daniel.aspx,56,9/14/09,24-66,0,1177189,7/4/78,36y 0m 26d 0H 0M 0S,180,70.86618,5.905512638,175,79,24,66,0.266666667,R,24.49713681,M,Passo Fundo,,Brazil,Passo Fundo,,Brazil,ATP,8/1/14
Marcos Hocevar,NA,58 (25.09.1955),"Tjui, Brazil",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Brazil,Inactive,http://www.atpworldtour.com/Tennis/Players/Ho/M/Marcos-R-Hocevar.aspx,30,6/20/83,79-97,0,330047,9/25/55,58y 0m 308d 12H 0M 0S,185,72.834685,6.069554656,185,84,79,97,0.448863636,R,24.51605352,M,Tjui,,Brazil,,,,ATP,8/1/14
Marcos Ondruska,MAHR-kos ahn-DROOS-kah,41 (18.12.1972),"Bloemfontein, South Africa","Pretoria, South Africa",1989,NA,NA,http://www.atpworldtour.com/~/media/9676631CBA4944B38E5F6EC1A4E2CCF6.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/On/M/Marcos-Ondruska.aspx,27,5/10/93,118-147,0,1835129,12/18/72,41y 0m 223d 18H 0M 0S,183,72.047283,6.003937848,175,79,118,147,0.445283019,R,23.70053548,M,Bloemfontein,,South Africa,Pretoria,,South Africa,ATP,8/1/14
Mardy Fish,NA,32 (09.12.1981),"Edina, Minnesota, USA","Los Angeles, California",2000,Mark Knowles,http://mardytennis.com,http://www.atpworldtour.com/~/media/A38C1E37F17B457A964E9A2BFE9D1E31.ashx?w=148&h=198,United States,524,http://www.atpworldtour.com/Tennis/Players/Top-Players/Mardy-Fish.aspx,524,8/15/11,300-215,6,7335361,12/9/81,32y 0m 233d 0H 0M 0S,188,74.015788,6.167979866,180,82,300,215,0.582524272,R,23.09825097,M,Edina,Minnesota,USA,Los Angeles,California,USA,ATP,8/1/14
Marian Vajda,VIY-da,49 (24.03.1965),"Povazska, Czechoslovakia","Bratislava, Slovak Republic",NA,NA,NA,http://www.atpworldtour.com/~/media/EC673FE8AEC24B459081200A124BEE88.ashx?w=148&h=198,Slovakia,Inactive,http://www.atpworldtour.com/Tennis/Players/Va/M/Marian-Vajda.aspx,34,9/14/87,119-152,2,756646,3/24/65,49y 0m 127d 18H 0M 0S,173,68.110273,5.675853813,150,68,119,152,0.439114391,R,22.73114656,M,Povazska,,Czechoslovakia,Bratislava,,Slovak Republic,ATP,8/1/14
Mariano Puerta,pwer-TA,35 (19.09.1978),"San Francisco (Cordoba), ARG","Buenos Aires, Argentina",1998,Guillermo Perez-Roldan,NA,http://www.atpworldtour.com/~/media/520D871E365A475DB87AA534460E6ADD.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Pu/M/Mariano-Puerta.aspx,9,8/15/05,128-118,3,1781372,9/19/78,35y 0m 314d 6H 0M 0S,180,70.86618,5.905512638,172,78,128,118,0.520325203,L,24.0771859,M,San Francisco,Cordoba,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Mariano Zabaleta,za-bah LAY-tah,36 (28.02.1978),"Tandil, Argentina","Buenos Aires, Argentina",1996,Mariano Hood,NA,http://www.atpworldtour.com/~/media/3EDCDCFE948E472ABEADEFFA68794982.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Za/M/Mariano-Zabaleta.aspx,21,4/3/00,202-213,3,3204127,2/28/78,36y 0m 152d 0H 0M 0S,183,72.047283,6.003937848,170,77,202,213,0.486746988,R,23.02337733,M,Tandil,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Marin Cilic,NA,25 (28.09.1988),"Medjugorje, BIH","Monte Carlo, Monaco",2005,Goran Ivanisevic,http://www.marin-cilic.net/,http://www.atpworldtour.com/~/media/588AEC3B29984096A6943F6A89EF6FDA.ashx?w=148&h=198,Croatia,18,http://www.atpworldtour.com/Tennis/Players/Top-Players/Marin-Cilic.aspx,18,2/22/10,289-160,11,7613119,9/28/88,25y 0m 304d 18H 0M 0S,198,77.952798,6.496063902,180,82,289,160,0.643652561,R,20.8240124,M,Medjugorje,,Bosnia-Herzegovina,Monte Carlo,,Monaco,ATP,8/1/14
Marinko Matosevic,NA,28 (08.08.1985),"Jajce, Bosnia-Herzegovina","Melbourne, Australia",2003,Mark Woodforde,NA,http://www.atpworldtour.com/~/media/E4B61865722F418D8FAE612D1E1E1298.ashx?w=148&h=198,Australia,49,http://www.atpworldtour.com/Tennis/Players/Top-Players/Marinko-Matosevic.aspx,49,2/25/13,56-74,0,1617022,8/8/85,28y 0m 356d 0H 0M 0S,193,75.984293,6.332021884,190,86,56,74,0.430769231,R,23.1345615,M,Jajce,,Bosnia-Herzegovina,Melbourne,,Australia,ATP,8/1/14
Mario Ancic,an-CHICH,NA,"Split, Croatia","Monte Carlo, Monaco",2001,Fredrik Rosengren,NA,http://www.atpworldtour.com/~/media/9316025236324611BDF0B107F8E5EA92.ashx?w=148&h=198,Croatia,Inactive,http://www.atpworldtour.com/Tennis/Players/An/M/Mario-Ancic.aspx,7,7/10/06,208-135,3,4024686,3/30/84,30y 0m 121d 12H 0M 0S,196,77.165396,6.430447094,180,82,208,135,0.606413994,R,21.25116051,M,Split,,Croatia,Monte Carlo,,Monaco,ATP,8/1/14
Mario Martinez,NA,52 (12.09.1961),"La Paz, Bolivia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Bolivia,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/M/Mario-Martinez.aspx,35,9/12/83,86-73,3,2102,9/12/61,52y 0m 321d 0H 0M 0S,170,66.92917,5.577428602,145,66,86,73,0.540880503,R,22.75581785,M,La Paz,,Bolivia,,,,ATP,8/1/14
Mark Cox,NA,71 (05.07.1943),"Leicester, England",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/352FC5785B6F4039A9734E6D33BC30C2.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Co/M/Mark-Cox.aspx,13,8/23/77,341-249,10,0,7/5/43,71y 0m 25d 6H 0M 0S,NA,NA,NA,NA,NA,341,249,0.577966102,L,NA,M,Leicester,,England,,,,ATP,8/1/14
Mark Dickson,NA,54 (08.12.1959),"Tampa, FL, USA","Sarasota, FL, USA",1982,NA,NA,http://www.atpworldtour.com/~/media/9D64C6D07D794EAFB8AB873F907D317E.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Di/M/Mark-Dickson.aspx,32,3/4/85,128-119,2,686138,12/8/59,54y 0m 234d 12H 0M 0S,190,74.80319,6.233596673,172,78,128,119,0.518218623,R,21.60944108,M,Tampa,Florida,USA,Sarasota,Florida,USA,ATP,8/1/14
Mark Edmondson,NA,60 (24.06.1954),"Gosford, NSW, Australia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/7A9464218E9A441EA2ECA8EC7169481B.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Ed/M/Mark-Edmondson.aspx,15,5/17/82,252-238,6,1451680,6/24/54,60y 0m 36d 0H 0M 0S,185,72.834685,6.069554656,190,86,252,238,0.514285714,R,25.17864956,M,Gosford,New South Wales,Australia,,,,ATP,8/1/14
Mark Knowles,NOHLS,42 (04.09.1971),"Nassau, Bahamas","Nassau, Bahamas",1992,NA,http://www.knowlzee.com,http://www.atpworldtour.com/~/media/C9712138045E40A08A035862F368707E.ashx?w=148&h=198,Bahamas,731,http://www.atpworldtour.com/Tennis/Players/Kn/M/Mark-Knowles.aspx,-,6/24/96,42-77,0,7057843,9/4/71,42y 0m 329d 12H 0M 0S,190,74.80319,6.233596673,195,88,42,77,0.352941176,R,24.49907565,M,Nassau,,Bahamas,Nassau,,Bahamas,ATP,8/1/14
Mark Koevermans,KOO-ver-mans,46 (03.02.1968),"Rotterdam, Netherlands","Rotterdam, Netherlands",1987,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Netherlands,Inactive,http://www.atpworldtour.com/Tennis/Players/Ko/M/Mark-Koevermans.aspx,37,5/27/91,72-84,1,842859,2/3/68,46y 0m 177d 12H 0M 0S,185,72.834685,6.069554656,175,79,72,84,0.461538462,R,23.19086144,M,Rotterdam,,Netherlands,Rotterdam,,Netherlands,ATP,8/1/14
Mark Kratzmann,NA,48 (17.05.1966),"Murgon, QSLD, Australia","Windera, QSLD, Australia",1984,NA,NA,http://www.atpworldtour.com/~/media/AFB72FA625144545BA0B2802BE4644D8.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Kr/M/Mark-Kratzmann.aspx,50,3/26/90,59-97,0,1378936,5/17/66,48y 0m 74d 0H 0M 0S,178,70.078778,5.839895831,160,73,59,97,0.378205128,L,22.90352179,M,Murgon,Queensland,Australia,Windera,Queensland,Australia,ATP,8/1/14
Mark Petchey,NA,43 (01.08.1970),"Loughton, Essex, England","Wimbledon, England",1988,NA,NA,http://www.atpworldtour.com/~/media/A88CC653959040398338416204E8EC91.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Pe/M/Mark-Petchey.aspx,80,8/8/94,35-73,0,657776,8/1/70,43y 0m 363d 6H 0M 0S,183,72.047283,6.003937848,167,76,35,73,0.324074074,R,22.61708243,M,Loughton,Essex,England,Wimbledon,,England,ATP,8/1/14
Mark Philippoussis,fil-ih-POO-sis,37 (07.11.1976),"Melbourne, Victoria, Australia","Las Vegas, NV, U.S.A.",1994,Nick Philippoussis,NA,http://www.atpworldtour.com/~/media/35F3FB62EA684729BD361A3BA2B62B4D.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Ph/M/Mark-Philippoussis.aspx,8,4/19/99,313-204,11,6985202,11/7/76,37y 0m 264d 18H 0M 0S,196,77.165396,6.430447094,226,103,313,204,0.605415861,R,26.68201265,M,Melbourne,Victoria,Australia,Las Vegas,Nevada,USA,ATP,8/1/14
Mark Woodforde,NA,48 (23.09.1965),"Adelaide, Australia","Rancho Mirage, California, USA",1984,Ray Ruffels,NA,http://www.atpworldtour.com/~/media/C567B3B7C85344A4AB8A50619495432D.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Wo/M/Mark-Woodforde.aspx,19,4/22/96,319-312,4,8571605,9/23/65,48y 0m 310d 0H 0M 0S,188,74.015788,6.167979866,195,88,319,312,0.505546751,L,25.02310522,M,Adelaide,,Australia,Rancho Mirage,California,USA,ATP,8/1/14
Marko Ostoja,NA,53 (20.10.1960),"Bonn, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Croatia,Inactive,http://www.atpworldtour.com/Tennis/Players/Os/M/Marko-Ostoja.aspx,74,4/9/84,81-139,1,292826,10/20/60,53y 0m 282d 18H 0M 0S,175,68.897675,5.74147062,155,70,81,139,0.368181818,R,22.95503134,M,Bonn,,Germany,,,,ATP,8/1/14
Markus Hantschk,hunchk,36 (19.11.1977),"Dachau, Germany","Bobrach, Germany",1996,Alfred Hantschk,NA,http://www.atpworldtour.com/~/media/881C1182DD9846598988077545C954E4.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Ha/M/Markus-Hantschk.aspx,71,10/30/00,26-41,0,514852,11/19/77,36y 0m 253d 0H 0M 0S,188,74.015788,6.167979866,187,85,26,41,0.388059701,R,23.99651629,M,Dachau,,Germany,Bobrach,,Germany,ATP,8/1/14
Markus Hipfl,hif-FIL,36 (26.04.1978),"Wels, Austria","Monte Carlo, Monaco",1995,Gilbert Schaller,NA,http://www.atpworldtour.com/~/media/A7A4119D6B4449E9A86C9CF110230779.ashx?w=148&h=198,Austria,Inactive,http://www.atpworldtour.com/Tennis/Players/Hi/M/Markus-Hipfl.aspx,63,2/18/02,65-81,0,787415,4/26/78,36y 0m 95d 0H 0M 0S,178,70.078778,5.839895831,163,74,65,81,0.445205479,R,23.33296282,M,Wels,,Austria,Monte Carlo,,Monaco,ATP,8/1/14
Markus Naewie,NA-vee,44 (07.01.1970),"Bremen, Germany","Beckum, Germany",1990,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Na/M/Markus-Naewie.aspx,70,9/28/92,21-36,0,307182,1/7/70,44y 0m 204d 0H 0M 0S,190,74.80319,6.233596673,177,80,21,36,0.368421053,R,22.23762251,M,Bremen,,Germany,Beckum,,Germany,ATP,8/1/14
Markus Zoecke,ZUH-ka,46 (10.05.1968),"Berlin, Germany","Berlin, Germany",1989,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Zo/M/Markus-Zoecke.aspx,48,3/23/92,67-103,1,795369,5/10/68,46y 0m 80d 12H 0M 0S,196,77.165396,6.430447094,190,86,67,103,0.394117647,R,22.43178054,M,Berlin,,Germany,Berlin,,Germany,ATP,8/1/14
Marsel Ilhan,NA,27 (11.06.1987),"Samarkand, Uzbekistan","Istanbul, Turkey",2006,"Erhan Oral, Alberto Lopez Nunez",http://www.marselilhan.net,http://www.atpworldtour.com/~/media/D3B99136637748909238016A0BBEA644.ashx?w=148&h=198,Turkey,141,http://www.atpworldtour.com/Tennis/Players/Il/M/Marsel-Ilhan.aspx,141,1/17/11,15-35,0,781504,6/11/87,27y 0m 49d 6H 0M 0S,190,74.80319,6.233596673,172,78,15,35,0.3,R,21.60944108,M,Samarkand,,Uzbekistan,Istanbul,,Turkey,ATP,8/1/14
Martin Alund,NA,28 (26.12.1985),"Mendoza, Argentina","Mendoza, Argentina",NA,Fabian Blengino,NA,http://www.atpworldtour.com/~/media/CBE86B60A8CC4AD788D90A1141C25058.ashx?w=148&h=198,Argentina,196,http://www.atpworldtour.com/Tennis/Players/Al/M/Martin-Alund.aspx,196,3/18/13,10-Jul,0,456298,12/26/85,28y 0m 216d 0H 0M 0S,183,72.047283,6.003937848,176,80,7,10,0.411764706,R,23.83596711,M,Mendoza,,Argentina,Mendoza,,Argentina,ATP,8/1/14
Martin Damm,dam,41 (01.08.1972),"Liberec, Czech Republic","Monte Carlo, Monaco",1990,NA,NA,http://www.atpworldtour.com/~/media/5D537B6CFE5A48EA8816AEAECF1DFF80.ashx?w=148&h=198,Czech Republic,Inactive,http://www.atpworldtour.com/Tennis/Players/Da/M/Martin-Damm.aspx,42,8/18/97,157-210,0,5735972,8/1/72,41y 0m 362d 18H 0M 0S,188,74.015788,6.167979866,195,88,157,210,0.427792916,R,25.02310522,M,Liberec,,Czech Republic,Monte Carlo,,Monaco,ATP,8/1/14
Martin Jaite,mar-TEEN HIGH-te,49 (09.10.1964),"Buenos Aires, Argentina","Buenos Aires, Argentina",1983,NA,NA,http://www.atpworldtour.com/~/media/8EE239A874E748D1B9D74B916BA96BAB.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Ja/M/Martin-Jaite.aspx,10,7/9/90,301-179,12,1873881,10/9/64,49y 0m 293d 18H 0M 0S,178,70.078778,5.839895831,155,70,301,179,0.627083333,R,22.18778673,M,Buenos Aires,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Martin Klizan,NA,25 (11.07.1989),"Bratislava, Slovak Republic","Bratislava, Slovak Republic",2007,Martin Damm,NA,http://www.atpworldtour.com/~/media/C1013F7CEC214E6E8E48AEFDE3BEC017.ashx?w=148&h=198,Slovakia,58,http://www.atpworldtour.com/Tennis/Players/Top-Players/Martin-Klizan.aspx,58,3/4/13,56-57,2,1685647,7/11/89,25y 0m 18d 18H 0M 0S,188,74.015788,6.167979866,165,75,56,57,0.495575221,L,21.17339672,M,Bratislava,,Slovak Republic,Bratislava,,Slovak Republic,ATP,8/1/14
Martin Laurendeau,lo-REN-dow,50 (10.07.1964),"Montreal, Quebec, Canada","Montreal, Quebec, Canada",1987,"Louis Cayer, Allen Fox",NA,http://www.atpworldtour.com/~/media/866BAFB9140144CCB5FDCDB934E5EA93.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/La/M/Martin-Laurendeau.aspx,90,10/10/88,36-60,0,349692,7/10/64,50y 0m 19d 12H 0M 0S,190,74.80319,6.233596673,172,78,36,60,0.375,R,21.60944108,M,Montreal,Quebec,Canada,Montreal,Quebec,Canada,ATP,8/1/14
Martin Lee,NA,36 (13.01.1978),"London, England","Maiden Head, England",1996,David Sammel,NA,http://www.atpworldtour.com/~/media/F4BD5099AFB847B4A1E8B0C9CED1343E.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Le/M/Martin-Lee.aspx,94,3/11/02,21-46,0,561085,1/13/78,36y 0m 198d 0H 0M 0S,180,70.86618,5.905512638,165,75,21,46,0.313432836,L,23.09730043,M,London,,England,Maiden Head,,England,ATP,8/1/14
Martin Mulligan,NA,73 (18.10.1940),Marrickville,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Mu/M/Martin-Mulligan.aspx,44,5/1/74,94-74,0,0,10/18/40,73y 0m 284d 18H 0M 0S,NA,NA,NA,NA,NA,94,74,0.55952381,R,NA,M,Marrickville,New South Wales,Australia,,,,ATP,8/1/14
Martin Rodriguez,NA,44 (18.12.1969),"Cordoba, Argentina","Buenos Aires, Argentina",1991,Horacio de la Pena,NA,http://www.atpworldtour.com/~/media/29EAEB94D7A5422AB3C0407BF26A1669.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Ro/M/Martin-Rodriguez.aspx,71,6/14/99,16-40,0,1221361,12/18/69,44y 0m 224d 0H 0M 0S,178,70.078778,5.839895831,165,75,16,40,0.285714286,R,23.61925684,M,Cordoba,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Martin Sinner,NA,46 (07.02.1968),"Kobleiz, Germany","Boeblingen, Germany",1988,NA,NA,http://www.atpworldtour.com/~/media/E42146223CB540C89BBDFDC01559E3FB.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Si/M/Martin-Sinner.aspx,42,5/15/95,50-78,2,896974,2/7/68,46y 0m 173d 12H 0M 0S,180,70.86618,5.905512638,158,72,50,78,0.390625,R,22.11741495,M,Kobleiz,,Germany,Boeblingen,,Germany,ATP,8/1/14
Martin Strelba,SHTREL-ba,47 (22.03.1967),"Stara Bolesiav, Czech Republic","Stara Boleslav, Czech Republic",1988,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Czech Republic,Inactive,http://www.atpworldtour.com/Tennis/Players/St/M/Martin-Strelba.aspx,53,2/26/90,42-67,0,400835,3/22/67,47y 0m 130d 6H 0M 0S,190,74.80319,6.233596673,175,79,42,67,0.385321101,R,21.98634994,M,Stara Bolesiav,,Czech Republic,Stara Boleslav,,Czech Republic,ATP,8/1/14
Martin Vassallo Arguello,va-SY-oh ar-GWAY-oh,34 (10.02.1980),"Temperley, Argentina","Buenos Aires, Argentina",1999,Gabriel Markus,http://www.segundosaque.com,http://www.atpworldtour.com/~/media/ADD8D90640D748DAA7B588EC630D8EEB.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Va/M/Martin-Vassallo-Arguello.aspx,47,4/27/09,47-81,0,1420101,2/10/80,34y 0m 170d 12H 0M 0S,183,72.047283,6.003937848,176,80,47,81,0.3671875,R,23.83596711,M,Temperley,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Martin Verkerk,NA,35 (31.10.1978),"Leiderdorp, The Netherlands","Alphen a/d Rijn,TheNetherlands",1996,NA,NA,http://www.atpworldtour.com/~/media/49663781A25144678E5850F87FD7F336.ashx?w=148&h=198,Netherlands,Inactive,http://www.atpworldtour.com/Tennis/Players/Ve/M/Martin-Verkerk.aspx,14,9/15/03,59-70,2,1564520,10/31/78,35y 0m 272d 6H 0M 0S,196,77.165396,6.430447094,198,90,59,70,0.457364341,R,23.37627657,M,Leiderdorp,,Netherlands,Alphen aan den Rijn,,Netherlands,ATP,8/1/14
Martin Wostenholme,WUH-sten-holm,51 (11.10.1962),"Toronto, Ontario, Canada","New York City, NY, U.S.A.",NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/Wo/M/Martin-Wostenholme.aspx,84,11/11/85,49-84,0,298147,10/11/62,51y 0m 292d 6H 0M 0S,183,72.047283,6.003937848,165,75,49,84,0.368421053,R,22.34621917,M,Toronto,Ontario,Canada,New York City,New York,USA,ATP,8/1/14
Marty Davis,NA,55 (15.11.1958),"San Jose, CA, USA","Santa Barbara, CA, USA",1980,NA,NA,http://www.atpworldtour.com/~/media/3DD4FAEE6F74455FB77662EB4A4A0A35.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Da/M/Marty-Davis.aspx,47,6/24/85,157-173,4,821513,11/15/58,55y 0m 257d 6H 0M 0S,183,72.047283,6.003937848,180,82,157,173,0.475757576,R,24.37769364,M,San Jose,California,USA,Santa Barbara,California,USA,ATP,8/1/14
Marty Riessen,NA,72 (04.12.1941),"Hinsdale, IL, USA",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Ri/M/Marty-C-Riessen.aspx,11,9/4/74,442-270,9,465,12/4/41,72y 0m 238d 0H 0M 0S,185,72.834685,6.069554656,175,79,442,270,0.620786517,R,23.19086144,M,Hinsdale,Illinois,USA,,,,ATP,8/1/14
Marzio Martelli,NA,42 (14.12.1971),"Livorno, Italy","Livorno, Italy",1996,Piero Cocchella,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/M/Marzio-Martelli.aspx,96,9/8/97,19-32,0,320131,12/14/71,42y 0m 228d 12H 0M 0S,180,70.86618,5.905512638,175,79,19,32,0.37254902,R,24.49713681,M,Livorno,,Italy,Livorno,,Italy,ATP,8/1/14
Massimiliano Narducci,NA,50 (25.02.1964),"Ascioli Picano, Italy",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Na/M/Massimiliano-Narducci.aspx,77,5/23/88,18-27,1,105308,2/25/64,50y 0m 155d 12H 0M 0S,185,72.834685,6.069554656,188,85,18,27,0.4,R,24.91361115,M,Ascioli Picano,,Italy,,,,ATP,8/1/14
Mats Wilander,NA,49 (22.08.1964),"Vaxjo, Sweden","Sun Valley, Idaho, USA",1981,NA,NA,http://www.atpworldtour.com/~/media/9EBEF18FD018412395C58346716A0F78.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/Wi/M/Mats-Wilander.aspx,1,9/12/88,571-222,33,7976256,8/22/64,49y 0m 341d 18H 0M 0S,183,72.047283,6.003937848,170,77,571,222,0.720050441,R,23.02337733,M,Vaxjo,,Sweden,Sun Valley,Idaho,USA,ATP,8/1/14
Matt Anger,NA,51 (20.06.1963),"Walnut Creek, CA","Clyde Hill, WA",1984,NA,NA,http://www.atpworldtour.com/~/media/EDAF297F3C55463EB320D2C621415EDD.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/An/M/Matt-Anger.aspx,23,2/24/86,82-106,1,486506,6/20/63,51y 0m 40d 6H 0M 0S,188,74.015788,6.167979866,170,77,82,106,0.436170213,R,21.81501481,M,Walnut Creek,California,USA,Clyde Hill,Washington,USA,ATP,8/1/14
Matt Doyle,NA,56 (13.01.1958),"Redwood City, CA",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Do/M/Matt-Doyle.aspx,65,3/15/82,47-68,1,155442,1/13/58,56y 0m 198d 0H 0M 0S,193,75.984293,6.332021884,190,86,47,68,0.408695652,R,23.1345615,M,Redwood City,California,USA,,,,ATP,8/1/14
Matt Mitchell,NA,57 (16.03.1957),"Berkeley, CA",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Mi/M/Matt-Mitchell.aspx,53,1/2/85,64-104,1,303978,3/16/57,57y 0m 135d 18H 0M 0S,180,70.86618,5.905512638,160,73,64,104,0.380952381,R,22.39738223,M,Berkeley,California,USA,,,,ATP,8/1/14
Matthew Ebden,NA,26 (26.11.1987),"Durban, South Africa","Perth, Australia",NA,NA,NA,http://www.atpworldtour.com/~/media/39D3FC96F3154C80ADAADF423BD35BD0.ashx?w=148&h=198,Australia,94,http://www.atpworldtour.com/Tennis/Players/Eb/M/Matthew-Ebden.aspx,94,10/1/12,38-65,0,1398613,11/26/87,26y 0m 246d 12H 0M 0S,188,74.015788,6.167979866,172,78,38,65,0.368932039,R,22.07166204,M,Durban,,South Africa,Perth,,Australia,ATP,8/1/14
Matthias Bachinger,NA,27 (02.04.1987),"Munich, Germany","Munich, Germany",2005,Lars Uebel,NA,http://www.atpworldtour.com/~/media/3588BA7D24FA4E20A91DA422CA0D503E.ashx?w=148&h=198,Germany,256,http://www.atpworldtour.com/Tennis/Players/Ba/M/Matthias-Bachinger.aspx,256,8/15/11,17-39,0,894563,4/2/87,27y 0m 119d 6H 0M 0S,188,74.015788,6.167979866,183,83,17,39,0.303571429,R,23.48322182,M,Munich,,Germany,Munich,,Germany,ATP,8/1/14
